,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
11994,2024-11-11 02:29:00,CNNW,5,CNNW_20241111_020000_CNN_Newsroom/start/1740,"TOM HOMAN TO BECOME TRUMP'S ""BORDER CZAR"". . Tom Homan | Former Acting ICE Director",TOM HOMAN TO BECOME TRUMPS BORDER CZAR Tom Homan Former Acting ICE Director,TOM HOMAN TO BECOME TRUMPS BORDER CZAR Tom Homan Former Acting ICE Director
11995,2024-11-11 02:29:27,CNNW,2,CNNW_20241111_020000_CNN_Newsroom/start/1740,"TRUMP ON MASS DEPORTATION PLAN: ""THERE IS NO PRICE TAG""",TRUMP ON MASS DEPORTATION PLAN THERE IS NO PRICE TAG,TRUMP ON MASS DEPORTATION PLAN THERE IS NO PRICE TAG
11997,2024-11-11 02:29:52,CNNW,2,CNNW_20241111_020000_CNN_Newsroom/start/1740,TRUMP EXPECTED TO HIRE FORMER ACTING ICE CHIEF TOM HOMAN,TRUMP EXPECTED TO HIRE FORMER ACTING ICE CHIEF TOM HOMAN,TRUMP EXPECTED TO HIRE FORMER ACTING ICE CHIEF TOM HOMAN
12000,2024-11-11 02:32:36,CNNW,25,CNNW_20241111_020000_CNN_Newsroom/start/1920,HOW TRUMP'S MASS DEPORTATION PLAN COULD WORK,HOW TRUMPS MASS DEPORTATION PLAN COULD WORK,HOW TRUMPS MASS DEPORTATION PLAN COULD WORK
12005,2024-11-11 08:01:07,CNNW,9,CNNW_20241111_080000_CNN_Newsroom_Live/start/60,TRUMP'S IMMIGRATION POLICIES VS EUROPE'S,TRUMPS IMMIGRATION POLICIES VS EUROPES,TRUMP SETS THE STAGE FOR MASS DEPORTATIONS America is
12007,2024-11-11 08:15:45,CNNW,9,CNNW_20241111_080000_CNN_Newsroom_Live/start/900,ACTIVISTS BRACE FOR TRUMP'S IMMIGRATION CRACKDOWN,ACTIVISTS BRACE FOR TRUMPS IMMIGRATION CRACKDOWN,ACTIVISTS BRACE FOR TRUMP'S IMMIGRATION CRACKDOWN
12008,2024-11-11 08:29:35,CNNW,27,CNNW_20241111_080000_CNN_Newsroom_Live/start/1740,ACTIVISTS ADVOCATE FOR MIGRANTS' RIGHTS FOLLOWING ELECTION,ACTIVISTS ADVOCATE FOR MIGRANTS RIGHTS FOLLOWING ELECTION,ACTIVISTS ADVOCATE FOR MIGRANTS' RIGHTS FOLLOWING ELECTION
12009,2024-11-11 08:30:23,CNNW,2,CNNW_20241111_080000_CNN_Newsroom_Live/start/1800,REPORT: TRUMP'S DEPORTATION PLAN COULD COST TAXPAYERS $88B,REPORT TRUMPS DEPORTATION PLAN COULD COST TAXPAYERS 88B,REPORT TRUMP'S DEPORTATION PLAN COULD COST TAXPAYERS 88B
12010,2024-11-11 08:30:52,CNNW,4,CNNW_20241111_080000_CNN_Newsroom_Live/start/1800,"REPORT: TRUMP'S DEPORTATION PLAN COULD COST TAXPAYERS $83B. . Claude Arnold | Former Agent, U.S. Immigration and Customs Enforcement",REPORT TRUMPS DEPORTATION PLAN COULD COST TAXPAYERS 83B Claude Arnold Former Agent US Immigration and Customs Enforcement,REPORT TRUMP'S DEPORTATION PLAN COULD COST TAXPAYERS 83B CLAUDE ARNOLD FORMER AGENT US IMMIGRATION AND CUSTOMS ENFORCEMENT
12011,2024-11-11 08:31:23,CNNW,3,CNNW_20241111_080000_CNN_Newsroom_Live/start/1860,CALIFORNIA POISED TO TAKE ON TRUMP'S IMMIGRATION POLICIES,CALIFORNIA POISED TO TAKE ON TRUMPS IMMIGRATION POLICIES,CALIFORNIA POISED TO TAKE ON TRUMP'S IMMIGRATION POLICIES
12012,2024-11-11 10:02:00,FOXNEWSW,2,FOXNEWSW_20241111_100000_FOX__Friends_First/start/120,"R L ââ. . TRUMP TO APPOINT TOM HOMAN AS NEXT ""BORDER CZAR""",R L TRUMP TO APPOINT TOM HOMAN AS NEXT BORDER CZAR,TRUMP TO APPOINT TOM HOMAN AS NEXT BORDER CZAR
12013,2024-11-11 10:05:49,CNNW,2,CNNW_20241111_100000_CNN_This_Morning/start/300,"TRUMP ""BORDER CZAR"": ""FAMILIES CAN BE DEPORTED TOGETHER""",TRUMP BORDER CZAR FAMILIES CAN BE DEPORTED TOGETHER,TRUMP BORDER CZAR FAMILIES CAN BE DEPORTED TOGETHER
12014,2024-11-11 10:05:51,CNNW,11,CNNW_20241111_100000_CNN_This_Morning/start/300,"TRUMP'S ""BORDER CZAR"": ""FAMILIES CAN BE DEPORTED TOGETHER"". . Catherine Lucey | White House Reporter, The Wall Street Journal",TRUMPS BORDER CZAR FAMILIES CAN BE DEPORTED TOGETHER Catherine Lucey White House Reporter The Wall Street Journal,TRUMP'S BORDER CZAR FAMILIES CAN BE DEPORTED TOGETHER CATHERINE LUCEY WHITE HOUSE REPORTER THE WALL STREET JOURNAL
12017,2024-11-11 11:06:00,FOXNEWSW,2,FOXNEWSW_20241111_110000_FOX_and_Friends/start/360,| BREAKING NEWS | B. . TRUMP TAPS TOM HOMAN AS BORDER CZAR I',BREAKING NEWS B TRUMP TAPS TOM HOMAN AS BORDER CZAR I,BREAKING NEWS: TRUMP TAPS TOM HOMAN AS BORDER CZAR
12018,2024-11-11 11:06:00,MSNBCW,4,MSNBCW_20241111_110000_Morning_Joe/start/360,TRUMP TAPS FORMER IMMIGRATION OFFICIAL. ! THOMAS HOMAN AS BORDER CZAR,TRUMP TAPS FORMER IMMIGRATION OFFICIAL THOMAS HOMAN AS BORDER CZAR,TRUMP TAPS FORMER IMMIGRATION OFFICIAL THOMAS HOMAN AS BORDER CZAR
12020,2024-11-11 12:04:00,CNNW,30,CNNW_20241111_120000_CNN_News_Central/start/240,"TRUMP NAMES EX-ACTING ICE DIRECTOR AS NEW ""BORDER CZAR""",TRUMP NAMES EXACTING ICE DIRECTOR AS NEW BORDER CZAR,TRUMP NAMES EXACTING ICE DIRECTOR AS NEW BORDER CZAR
12021,2024-11-11 12:06:00,FOXNEWSW,2,FOXNEWSW_20241111_120000_FOX_and_Friends/start/360,TOM HOMAN ON BEING NAMED TRUMP'S BORDER CZAR,TOM HOMAN ON BEING NAMED TRUMPS BORDER CZAR,TOM HOMAN ON BEING NAMED TRUMP'S BORDER CZAR
12022,2024-11-11 12:07:00,FOXNEWSW,2,FOXNEWSW_20241111_120000_FOX_and_Friends/start/420,I NEWS B\. TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER,I NEWS B TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER,I NEWS B TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER
12024,2024-11-11 12:10:00,FOXNEWSW,2,FOXNEWSW_20241111_120000_FOX_and_Friends/start/600,L_BREAKING NEWS By .\. TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER,LBREAKING NEWS By TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER,BREAKING NEWS BY TOM HOMAN ON HIS PLAN TO HELP TRUMP FIX THE BORDER
12026,2024-11-11 12:16:00,FOXNEWSW,2,FOXNEWSW_20241111_120000_FOX_and_Friends/start/960,) | e -. . | NING NEW =. TRUMP TAPS TOM HOMAN AS BORDER CZAR,e NING NEW TRUMP TAPS TOM HOMAN AS BORDER CZAR,EVENING NEWS TRUMP TAPS TOM HOMAN AS BORDER CZAR
12027,2024-11-11 12:17:00,FOXNEWSW,4,FOXNEWSW_20241111_120000_FOX_and_Friends/start/1020,' TRUMP TAPS TOM HOMAN AS BORDER CZAR \ :_,TRUMP TAPS TOM HOMAN AS BORDER CZAR,TRUMP TAPS TOM HOMAN AS BORDER CZAR
12030,2024-11-11 13:08:00,FOXNEWSW,3,FOXNEWSW_20241111_130000_FOX_and_Friends/start/480,TOM HOMA. INCOMING BORDER CZAR,TOM HOMA INCOMING BORDER CZAR,TOM HOMAN INCOMING BORDER CZAR
12031,2024-11-11 13:09:00,FOXNEWSW,2,FOXNEWSW_20241111_130000_FOX_and_Friends/start/540,| BREAKING NEWS B @@ Â¥l .. 'TRUMP TAPS TOM HOMAN AS BORDER CZAR |27 ). . P,BREAKING NEWS B l TRUMP TAPS TOM HOMAN AS BORDER CZAR 27 P,BREAKING NEWS BY TRUMP TAPS TOM HOMAN AS BORDER CZAR
12032,2024-11-11 14:03:17,FOXNEWSW,11,FOXNEWSW_20241111_140000_Americas_Newsroom/start/180,"TRUMP: HOMAN WILL OVERSEE BORDERS, DEPORTATIONS",TRUMP HOMAN WILL OVERSEE BORDERS DEPORTATIONS,TRUMP HOMAN WILL OVERSEE BORDER DEPORTATIONS
12033,2024-11-11 14:45:29,CNNW,2,CNNW_20241111_140000_CNN_News_Central/start/2700,"TRUMP NAMES EX-ACTING ICE DIRECTOR AS NEW ""BORDER CZAR"". . Scott Jennings @W Senior Political Commentator",TRUMP NAMES EXACTING ICE DIRECTOR AS NEW BORDER CZAR Scott Jennings W Senior Political Commentator,TRUMP NAMES ICE DIRECTOR AS NEW BORDER CZAR
12036,2024-11-11 15:04:51,MSNBCW,5,MSNBCW_20241111_150000_Ana_Cabrera_Reports/start/240,""" TRUMP TAPS TOM HOMAN TO LEAD MASS DEPORTATION EFFORT",TRUMP TAPS TOM HOMAN TO LEAD MASS DEPORTATION EFFORT,TRUMP TAPS TOM HOMAN TO LEAD MASS DEPORTATION EFFORT
12038,2024-11-11 15:06:11,CNNW,2,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/360,"TRUMP NAMES ""BORDER CZAR"" TO HIS ADMINISTRATION. . Tom Homan | Former Acting ICE Director",TRUMP NAMES BORDER CZAR TO HIS ADMINISTRATION Tom Homan Former Acting ICE Director,TRUMP NAMES BORDER CZAR TO HIS ADMINISTRATION Tom Homan Former Acting ICE Director
12039,2024-11-11 15:06:59,CNNW,3,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/360,"TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS ""BORDER CZAR"". . Voice of Steve Contorno | Â©W Reporter",TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Voice of Steve Contorno W Reporter,TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Voice of Steve Contorno W Reporter
12040,2024-11-11 15:10:28,CNNW,7,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/600,"TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS ""BORDER CZAR"". . Voice of Pete Seat | WH Spokesman Under Pres. George W. Bush",TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Voice of Pete Seat WH Spokesman Under Pres George W Bush,TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Voice of Pete Seat WH Spokesman Under Pres George W Bush
12041,2024-11-11 15:10:35,CNNW,18,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/600,"TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS ""BORDER CZAR"". . Pete Seat | Republican Strategist",TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Pete Seat Republican Strategist,TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Pete Seat Republican Strategist
12042,2024-11-11 15:10:59,CNNW,3,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/600,"TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS ""BORDER CZAR"". . Pete Seat Vice President, Bose Public Affairs Group",TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Pete Seat Vice President Bose Public Affairs Group,TRUMP NAMES HIS FORMER ACTING ICE CHIEF AS BORDER CZAR Pete Seat Vice President Bose Public Affairs Group
12043,2024-11-11 15:33:24,CNNW,8,CNNW_20241111_150000_CNN_Newsroom_With_Jim_Acosta/start/1980,TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF FOR POLICY. . Miller is a leading supporter of a more restrictive immigration policy,TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF FOR POLICY Miller is a leading supporter of a more restrictive immigration policy,TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF FOR POLICY Miller is a leading supporter of a more restrictive immigration policy
12044,2024-11-11 16:26:00,CNNW,15,CNNW_20241111_160000_CNN_Newsroom_With_Pamela_Brown/start/1560,"TRUMP VOWS ""LARGEST DEPORTATION PROGRAM IN AMERICAN HISTORY"". . Jeh Johnson | Former Obama Secretary of Homeland Security",TRUMP VOWS LARGEST DEPORTATION PROGRAM IN AMERICAN HISTORY Jeh Johnson Former Obama Secretary of Homeland Security,TRUMP VOWS LARGEST DEPORTATION PROGRAM IN AMERICAN HISTORY Jeh Johnson Former Obama Secretary of Homeland Security
12045,2024-11-11 16:29:30,MSNBCW,6,MSNBCW_20241111_160000_Jose_Diaz-Balart_Reports/start/1740,"F TRUMP TAPS FORMER ACTING ICE DIRECTOR. TOM HOMAN AS ""BORDER CZAR""",F TRUMP TAPS FORMER ACTING ICE DIRECTOR TOM HOMAN AS BORDER CZAR,F TRUMP TAPS FORMER ACTING ICE DIRECTOR TOM HOMAN AS BORDER CZAR
12046,2024-11-11 17:07:03,FOXNEWSW,2,FOXNEWSW_20241111_170000_Outnumbered/start/420,NYC TO END DEBIT CARD PROGRAM FOR MIGRANT FAMILIES,NYC TO END DEBIT CARD PROGRAM FOR MIGRANT FAMILIES,NYC TO END DEBIT CARD PROGRAM FOR MIGRANT FAMILIES
12047,2024-11-11 17:07:17,CNNW,22,CNNW_20241111_170000_Inside_Politics_With_Dana_Bash/start/420,"TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF. . He served in top role in first Trump administration, is architect of Trump's anti-immigration policies",TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF He served in top role in first Trump administration is architect of Trumps antiimmigration policies,TRUMP EXPECTED TO NAME STEPHEN MILLER AS DEPUTY CHIEF OF STAFF He served in top role in first Trump administration is architect of Trumps antiimmigration policies
12048,2024-11-11 17:09:00,FOXNEWSW,2,FOXNEWSW_20241111_170000_Outnumbered/start/540,NEWEST MIGRANT CARAVAN SHRINKS AFTER U.S. ELECTION,NEWEST MIGRANT CARAVAN SHRINKS AFTER US ELECTION,NEWEST MIGRANT CARAVAN SHRINKS AFTER US ELECTION
12049,2024-11-11 17:09:18,CNNW,11,CNNW_20241111_170000_Inside_Politics_With_Dana_Bash/start/540,"TRUMP SAYS IMMIGRATION HARDLINER TOM HOMAN WILL BE ""BORDER CZAR""",TRUMP SAYS IMMIGRATION HARDLINER TOM HOMAN WILL BE BORDER CZAR,TRUMP SAYS IMMIGRATION HARDLINER TOM HOMAN WILL BE BORDER CZAR
12050,2024-11-11 17:09:44,FOXNEWSW,7,FOXNEWSW_20241111_170000_Outnumbered/start/540,"HOMAN ON COST OF DEPORTATION EFFORT:. ""WHAT PRICE DO YOU PUT ON NATIONAL SECURITY?""",HOMAN ON COST OF DEPORTATION EFFORT WHAT PRICE DO YOU PUT ON NATIONAL SECURITY,HOMAN ON COST OF DEPORTATION EFFORT WHAT PRICE DO YOU PUT ON NATIONAL SECURITY
12051,2024-11-11 17:09:53,FOXNEWSW,3,FOXNEWSW_20241111_170000_Outnumbered/start/540,> TOM HOMAN | FORMER ACTING ICE DIRECTOR. HOMAN ON COST OF DEPORTATION EFFORT:,TOM HOMAN FORMER ACTING ICE DIRECTOR HOMAN ON COST OF DEPORTATION EFFORT,TOM HOMAN FORMER ACTING ICE DIRECTOR HOMAN ON COST OF DEPORTATION EFFORT
12052,2024-11-11 17:11:49,CNNW,13,CNNW_20241111_170000_Inside_Politics_With_Dana_Bash/start/660,"STEPHEN MILLER: ""AMERICA IS FOR AMERICANS, AND AMERICANS ONLY"". . Miller has pushed for restrictions on legal immigration in addition to deportation campaign",STEPHEN MILLER AMERICA IS FOR AMERICANS AND AMERICANS ONLY Miller has pushed for restrictions on legal immigration in addition to deportation campaign,STEPHEN MILLER AMERICA IS FOR AMERICANS AND AMERICANS ONLY Miller has pushed for restrictions on legal immigration in addition to deportation campaign
12055,2024-11-11 18:06:09,CNNW,15,CNNW_20241111_180000_CNN_News_Central/start/360,"TRUMP NAMES HIS FORMER ACTING ICE DIRECTOR AS ""BORDER CZAR"". . Priscilla Alvarez | @W Correspondent",TRUMP NAMES HIS FORMER ACTING ICE DIRECTOR AS BORDER CZAR Priscilla Alvarez W Correspondent,TRUMP NAMES HIS FORMER ACTING ICE DIRECTOR AS BORDER CZAR
12056,2024-11-11 18:06:36,FOXNEWSW,2,FOXNEWSW_20241111_180000_America_Reports/start/360,: TRUMP TAPS FMR ICE DIR TOM HOMAN AS BORDER CZAR. |,TRUMP TAPS FMR ICE DIR TOM HOMAN AS BORDER CZAR,TRUMP TAPS FMR ICE DIR TOM HOMAN AS BORDER CZAR
12058,2024-11-11 18:08:09,CNNW,25,CNNW_20241111_180000_CNN_News_Central/start/480,IMMIGRATION ADVOCATES BRACING FOR TRUMP'S MASS DEPORTATION PLAN,IMMIGRATION ADVOCATES BRACING FOR TRUMPS MASS DEPORTATION PLAN,IMMIGRATION ADVOCATES BRACING FOR TRUMPS MASS DEPORTATION PLAN
12059,2024-11-11 18:08:15,MSNBCW,12,MSNBCW_20241111_180000_Chris_Jansing_Reports/start/480,TRUMP APPOINTS FORMER ICE DIRECTOR THOMAS HOMAN. . TO OVERSEE MASS DEPORTATION EFFORT,TRUMP APPOINTS FORMER ICE DIRECTOR THOMAS HOMAN TO OVERSEE MASS DEPORTATION EFFORT,TRUMP APPOINTS FORMER ICE DIRECTOR THOMAS HOMAN TO OVERSEE MASS DEPORTATION EFFORT
12063,2024-11-11 19:01:49,MSNBCW,9,MSNBCW_20241111_190000_Chris_Jansing_Reports/start/60,NBC NEWS: TRUMP MAY DEPORT THOUSANDS WHOM. . BIDEN ALLOWED TO ENTER U.S. LEGALLY,NBC NEWS TRUMP MAY DEPORT THOUSANDS WHOM BIDEN ALLOWED TO ENTER US LEGALLY,NBC NEWS TRUMP MAY DEPORT THOUSANDS WHOM BIDEN ALLOWED TO ENTER US LEGALLY
12067,2024-11-11 20:02:20,MSNBCW,5,MSNBCW_20241111_200000_Katy_Tur_Reports/start/120,FMR. ACTING DIRECTOR OF U.S.. THOMAS HOMAN IMMIGRATION AND CUSTOMS ENFORCEMENT,FMR ACTING DIRECTOR OF US THOMAS HOMAN IMMIGRATION AND CUSTOMS ENFORCEMENT,FMR ACTING DIRECTOR OF US THOMAS HOMAN IMMIGRATION AND CUSTOMS ENFORCEMENT
12068,2024-11-11 20:04:35,FOXNEWSW,2,FOXNEWSW_20241111_200000_The_Story_With_Martha_MacCallum/start/240,"1. FMR ICE CHIEF TOM HOMAN TO BE TRUMP ""BORDER CZAR""",1 FMR ICE CHIEF TOM HOMAN TO BE TRUMP BORDER CZAR,1 FMR ICE CHIEF TOM HOMAN TO BE TRUMP BORDER CZAR
12071,2024-11-11 21:02:59,CNNW,2,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/120,"TRUMP QUICKLY NAMING MORE POSSIBLE CABINET MEMBERS. . Tom Homan | Former Acting Director, Immigration and Customs Enforcement",TRUMP QUICKLY NAMING MORE POSSIBLE CABINET MEMBERS Tom Homan Former Acting Director Immigration and Customs Enforcement,TRUMP QUICKLY NAMING MORE POSSIBLE CABINET MEMBERS Tom Homan Former Acting Director Immigration and Customs Enforcement
12072,2024-11-11 21:10:00,CNNW,31,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/600,"TRUMP TAPS FORMER ICE DIRECTOR AS HIS ""BORDER CZAR"". Chad Wolf | Former Acting DHS Secretary, Trump Administration",TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Chad Wolf Former Acting DHS Secretary Trump Administration,TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Chad Wolf Former Acting DHS Secretary Trump Administration
12073,2024-11-11 21:11:17,CNNW,8,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/660,"TRUMP TAPS FORMER ICE DIRECTOR AS HIS ""BORDER CZAR"". . Chad Wolf | Executive Director, America First Policy Institute",TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Chad Wolf Executive Director America First Policy Institute,TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Chad Wolf Executive Director America First Policy Institute
12074,2024-11-11 21:22:10,CNNW,3,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/1320,STEPHEN MILLER: DEPORTATIONS TO BEGIN INAUGURATION DAY,STEPHEN MILLER DEPORTATIONS TO BEGIN INAUGURATION DAY,STEPHEN MILLER DEPORTATIONS TO BEGIN INAUGURATION DAY
12075,2024-11-11 21:23:15,CNNW,25,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/1380,"TRUMP TAPS FORMER ICE DIRECTOR AS HIS ""BORDER CZAR"". . Kevin Walling | Former 2020 Biden Campaign Surrogate",TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Kevin Walling Former 2020 Biden Campaign Surrogate,TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Kevin Walling Former 2020 Biden Campaign Surrogate
12076,2024-11-11 21:25:00,MSNBCW,47,MSNBCW_20241111_210000_Deadline_White_House/start/1500,"=, FMR. ICE DIRECTOR TOM HOMAN NAMED AS BORDER CZAR",FMR ICE DIRECTOR TOM HOMAN NAMED AS BORDER CZAR,FMR ICE DIRECTOR TOM HOMAN NAMED AS BORDER CZAR
12077,2024-11-11 21:25:08,CNNW,21,CNNW_20241111_210000_The_Lead_With_Jake_Tapper/start/1500,"TRUMP TAPS FORMER ICE DIRECTOR AS HIS ""BORDER CZAR"". . Kadia Goba | Political Reporter, Semafor",TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Kadia Goba Political Reporter Semafor,TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR Kadia Goba Political Reporter Semafor
12078,2024-11-11 21:27:38,MSNBCW,11,MSNBCW_20241111_210000_Deadline_White_House/start/1620,ARCHITECT OF 2018 FAMILY SEPARATION POLICY TO. HEAD MASS DEPORTATION EFFORT AS TRUMP BORDER CZAR,ARCHITECT OF 2018 FAMILY SEPARATION POLICY TO HEAD MASS DEPORTATION EFFORT AS TRUMP BORDER CZAR,ARCHITECT OF 2018 FAMILY SEPARATION POLICY TO HEAD MASS DEPORTATION EFFORT AS TRUMP BORDER CZAR
12079,2024-11-11 21:32:00,FOXNEWSW,2,FOXNEWSW_20241111_210000_Your_World_With_Neil_Cavuto/start/1920,TEXAS DPS PREPARING FOR POTENTIAL MIGRANT SURGE e. . YOURWORLD â¬ TO,TEXAS DPS PREPARING FOR POTENTIAL MIGRANT SURGE e YOURWORLD TO,TEXAS DPS PREPARING FOR POTENTIAL MIGRANT SURGE
12080,2024-11-11 22:22:28,FOXNEWSW,5,FOXNEWSW_20241111_220000_The_Five/start/1320,"BN T. TACKLING THE BORDER CRISIS. TRUMP TAPS FORMER ICE CHIEF TOM HOMAN AS ""BORDER CZAR""",BN T TACKLING THE BORDER CRISIS TRUMP TAPS FORMER ICE CHIEF TOM HOMAN AS BORDER CZAR,BN T TACKLING THE BORDER CRISIS TRUMP TAPS FORMER ICE CHIEF TOM HOMAN AS BORDER CZAR
12081,2024-11-11 23:01:05,MSNBCW,19,MSNBCW_20241111_230000_The_Beat_With_Ari_Melber/start/60,E TRUMP EYEING HARDLINERS FOR TOP IMMIGRATION POSTS,E TRUMP EYEING HARDLINERS FOR TOP IMMIGRATION POSTS,TRUMP EYEING HARDLINERS FOR TOP IMMIGRATION POSTS
12083,2024-11-11 23:03:37,MSNBCW,2,MSNBCW_20241111_230000_The_Beat_With_Ari_Melber/start/180,WSJ: TRUMP WEIGHING USE OF. | MILITARY FOR MASS DEPORTATIONS,WSJ TRUMP WEIGHING USE OF MILITARY FOR MASS DEPORTATIONS,TRUMP WEIGHING USE OF MILITARY FOR MASS DEPORTATIONS
12084,2024-11-11 23:04:25,CNNW,17,CNNW_20241111_230000_The_Situation_Room_With_Wolf_Blitzer/start/240,"TRUMP HIRING IMMIGRATION HARDLINERS WITH NEW âBORDER CZAR,â. EXPECTED CHOICE OF STEPHEN MILLER AS A DEPUTY CHIEF OF STAFF",TRUMP HIRING IMMIGRATION HARDLINERS WITH NEW BORDER CZAR EXPECTED CHOICE OF STEPHEN MILLER AS A DEPUTY CHIEF OF STAFF,TRUMP HIRING IMMIGRATION HARDLINERS WITH NEW BORDER CZAR EXPECTED CHOICE OF STEPHEN MILLER AS A DEPUTY CHIEF OF STAFF
12085,2024-11-11 23:08:38,MSNBCW,2,MSNBCW_20241111_230000_The_Beat_With_Ari_Melber/start/480,"AFTER DEMONIZING IMMIGRANTS,. TRUMP PREPS MASS DEPORTATIONS",AFTER DEMONIZING IMMIGRANTS TRUMP PREPS MASS DEPORTATIONS,AFTER DEMONIZING IMMIGRANTS TRUMP PREPS MASS DEPORTATIONS
12086,2024-11-11 23:10:10,CNNW,35,CNNW_20241111_230000_The_Situation_Room_With_Wolf_Blitzer/start/600,"SOURCES: ARCHITECT OF TRUMPâS MASS DEPORTATION PLAN,. STEPHEN MILLER, EXPECTED TO BE A DEPUTY CHIEF OF STAFF",SOURCES ARCHITECT OF TRUMPS MASS DEPORTATION PLAN STEPHEN MILLER EXPECTED TO BE A DEPUTY CHIEF OF STAFF,SOURCES ARCHITECT OF TRUMPS MASS DEPORTATION PLAN STEPHEN MILLER EXPECTED TO BE A DEPUTY CHIEF OF STAFF
12087,2024-11-11 23:12:12,CNNW,5,CNNW_20241111_230000_The_Situation_Room_With_Wolf_Blitzer/start/720,"TRUMP TAPS FORMER ACTING ICE DIRECTOR TOM HOMAN AS ""BORDER CZAR"". . Kate Bedingfield @W Political Commentator",TRUMP TAPS FORMER ACTING ICE DIRECTOR TOM HOMAN AS BORDER CZAR Kate Bedingfield W Political Commentator,TRUMP TAPS FORMER ACTING ICE DIRECTOR TOM HOMAN AS BORDER CZAR
12089,2024-11-12 00:03:43,CNNW,2,CNNW_20241112_000000_Erin_Burnett_OutFront/start/180,"TRUMP TAPS FORMER ICE DIRECTOR AS HIS âBORDER CZAR""",TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR,TRUMP TAPS FORMER ICE DIRECTOR AS HIS BORDER CZAR
12093,2024-11-12 01:02:46,MSNBCW,16,MSNBCW_20241112_010000_Inside_With_Jen_Psaki/start/120,TRUMP TAPS SUPPORTER OF 2018 FAMILY. SEPARATION POLICY AS BORDER CZAR,TRUMP TAPS SUPPORTER OF 2018 FAMILY SEPARATION POLICY AS BORDER CZAR,TRUMP TAPS SUPPORTER OF 2018 FAMILY SEPARATION POLICY AS BORDER CZAR
12094,2024-11-12 01:02:52,CNNW,4,CNNW_20241112_010000_Anderson_Cooper_360/start/120,"TRUMP'S TEAM OF LOYALISTS TAKING SHAPE AS MORE CHOICES REVEALED. . Tom Homan | Trump ""Border Czar"" Pick",TRUMPS TEAM OF LOYALISTS TAKING SHAPE AS MORE CHOICES REVEALED Tom Homan Trump Border Czar Pick,TRUMPS TEAM OF LOYALISTS TAKING SHAPE AS MORE CHOICES REVEALED
12095,2024-11-12 01:08:09,MSNBCW,2,MSNBCW_20241112_010000_Inside_With_Jen_Psaki/start/480,". GOV. HEALEY RESPONDS TO TRUMP'S BORDER CZAR PICK. . TELLING DEM GOVS TO ""GET THE HELL OUT OF THE WAY""",GOV HEALEY RESPONDS TO TRUMPS BORDER CZAR PICK TELLING DEM GOVS TO GET THE HELL OUT OF THE WAY,GOV HEALEY RESPONDS TO TRUMPS BORDER CZAR PICK TELLING DEM GOVS TO GET THE HELL OUT OF THE WAY
