,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
12538,2023-12-18 23:11:30,FOXNEWSW,2,FOXNEWSW_20231218_230000_Special_Report_With_Bret_Baier/start/660,"IMMIGRATION RHETORIC. DESANTIS REACTS TO TRUMP ""BLOOD"" COMMENTS",IMMIGRATION RHETORIC DESANTIS REACTS TO TRUMP BLOOD COMMENTS,IMMIGRATION RHETORIC DESANTIS REACTS TO TRUMP BLOOD COMMENTS
12543,2023-12-19 00:10:36,BBCNEWS,29,BBCNEWS_20231219_000000_Newsday/start/600,ICELAND VOLCANO ERUPTS AFTER WEEKS OF INTENSE EARTHQUAKE ACTIVITY,ICELAND VOLCANO ERUPTS AFTER WEEKS OF INTENSE EARTHQUAKE ACTIVITY,TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY
12545,2023-12-19 00:48:19,CNNW,2,CNNW_20231219_000000_Erin_Burnett_OutFront/start/2880,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS. . State Sen. Brian Birdwell | (R) Texas,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS State Sen Brian Birdwell R Texas,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS State Sen Brian Birdwell R Texas
12546,2023-12-19 00:49:10,CNNW,5,CNNW_20231219_000000_Erin_Burnett_OutFront/start/2940,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS. . Rosa Flores | @Â©@W Correspondent,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS Rosa Flores W Correspondent,TX GOV SIGNS BILL ALLOWING POLICE TO MAKE MIGRANT ARRESTS Rosa Flores W Correspondent
12548,2023-12-19 01:02:13,MSNBCW,2,MSNBCW_20231219_010000_Inside_With_Jen_Psaki/start/120,""" TRUMP PRAISES DICTATORS, ATTACKS IMMIGRANTS",TRUMP PRAISES DICTATORS ATTACKS IMMIGRANTS,TRUMP PRAISES DICTATORS ATTACKS IMMIGRANTS
12549,2023-12-19 01:02:58,MSNBCW,4,MSNBCW_20231219_010000_Inside_With_Jen_Psaki/start/120,"l TRUMP STOKES FEAR ON IMMIGRATION, INVOKES NAZI RHETORIC",l TRUMP STOKES FEAR ON IMMIGRATION INVOKES NAZI RHETORIC,l TRUMP STOKES FEAR ON IMMIGRATION INVOKES NAZI RHETORIC
12550,2023-12-19 01:07:00,MSNBCW,2,MSNBCW_20231219_010000_Inside_With_Jen_Psaki/start/420,". TRUMP: IMMIGRANTS ""POISONING THE BL",TRUMP IMMIGRANTS POISONING THE BL,TRUMP IMMIGRANTS POISONING THE BL
12551,2023-12-19 01:08:50,CNNW,10,CNNW_20231219_010000_Anderson_Cooper_360/start/480,"TRUMP: MIGRANTS ARE ""POISONING THE BLOOD OF OUR COUNTRY"". . Adam Kinzinger (R) Former U.S. Representative - lllinois",TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Adam Kinzinger R Former US Representative lllinois,TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Adam Kinzinger R Former US Representative lllinois
12552,2023-12-19 01:09:00,CNNW,10,CNNW_20231219_010000_Anderson_Cooper_360/start/540,"TRUMP: MIGRANTS ARE ""POISONING THE BLOOD OF OUR COUNTRY"". . Adam Kinzinger (R) Former Member, Jan. 6 Select Committee",TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Adam Kinzinger R Former Member Jan 6 Select Committee,TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Adam Kinzinger R Former Member Jan 6 Select Committee
12553,2023-12-19 01:09:11,CNNW,7,CNNW_20231219_010000_Anderson_Cooper_360/start/540,"TRUMP: IMMIGRANTS ""POISONING THE BLOOD OF OUR COUNTRY"". . David Axelrod @W Senior Political Commentator",TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY David Axelrod W Senior Political Commentator,TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY David Axelrod W Senior Political Commentator
12554,2023-12-19 01:10:42,CNNW,4,CNNW_20231219_010000_Anderson_Cooper_360/start/600,"TRUMP: MIGRANTS ARE ""POISONING THE BLOOD OF OUR COUNTRY"". . Audie Cornish @W Host, ""The Assignment"" Podcast",TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Audie Cornish W Host The Assignment Podcast,TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Audie Cornish W Host The Assignment Podcast
12556,2023-12-19 01:12:34,CNNW,2,CNNW_20231219_010000_Anderson_Cooper_360/start/720,"TRUMP: MIGRANTS ARE ""POISONING THE BLOOD OF OUR COUNTRY"". Harry Enten | @W Senior Data Reporter",TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Harry Enten W Senior Data Reporter,TRUMP MIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY Harry Enten W Senior Data Reporter
12557,2023-12-19 01:29:00,FOXNEWSW,3,FOXNEWSW_20231219_010000_Jesse_Watters_Primetime/start/1740,+. . MIGRANTS FLOOD SOUTHERN BORDER,MIGRANTS FLOOD SOUTHERN BORDER,MIGRANTS FLOOD SOUTHERN BORDER
12558,2023-12-19 01:29:53,FOXNEWSW,6,FOXNEWSW_20231219_010000_Jesse_Watters_Primetime/start/1740,SOUTHERN BORDER SWARMED WITH IMMIGRANTS,SOUTHERN BORDER SWARMED WITH IMMIGRANTS,SOUTHERN BORDER SWARMED WITH IMMIGRANTS
12559,2023-12-19 01:43:52,CNNW,11,CNNW_20231219_010000_Anderson_Cooper_360/start/2580,"GOP TEXAS GOV. ABBOTT SIGNS BILL MAKING ILLEGAL BORDER. CROSSINGS A STATE CRIME, LOCAL POLICE CAN ARREST MIGRANTS",GOP TEXAS GOV ABBOTT SIGNS BILL MAKING ILLEGAL BORDER CROSSINGS A STATE CRIME LOCAL POLICE CAN ARREST MIGRANTS,GOP TEXAS GOV ABBOTT SIGNS BILL MAKING ILLEGAL BORDER CROSSINGS A STATE CRIME LOCAL POLICE CAN ARREST MIGRANTS
12560,2023-12-19 01:44:09,CNNW,26,CNNW_20231219_010000_Anderson_Cooper_360/start/2640,GOP TEXAS GOV. ABBOTT SIGNS BILL MAKING ILLEGAL BORDER CROSSINGS. A STATE CRIME AS FEDERAL IMMIGRATION COURT FACES MASSIVE BACKLOG,GOP TEXAS GOV ABBOTT SIGNS BILL MAKING ILLEGAL BORDER CROSSINGS A STATE CRIME AS FEDERAL IMMIGRATION COURT FACES MASSIVE BACKLOG,GOP TEXAS GOV ABBOTT SIGNS BILL MAKING ILLEGAL BORDER CROSSINGS A STATE CRIME AS FEDERAL IMMIGRATION COURT FACES MASSIVE BACKLOG
12565,2023-12-19 02:19:59,CNNW,4,CNNW_20231219_020000_The_Source_With_Kaitlan_Collins/start/1140,"TRUMP: IMMIGRANTS ""POISONING THE BLOOD OF OUR COUNTRY"". Marc Short Former Chief of Staff to VP Mike Pence",TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY Marc Short Former Chief of Staff to VP Mike Pence,TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY Marc Short Former Chief of Staff to VP Mike Pence
12566,2023-12-19 02:21:45,CNNW,18,CNNW_20231219_020000_The_Source_With_Kaitlan_Collins/start/1260,"TRUMP: IMMIGRANTS ""POISONING THE BLOOD OF OUR COUNTRY"". . David Axelrod | Former Obama Senior Adviser",TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY David Axelrod Former Obama Senior Adviser,TRUMP IMMIGRANTS POISONING THE BLOOD OF OUR COUNTRY David Axelrod Former Obama Senior Adviser
12569,2023-12-19 03:06:11,MSNBCW,3,MSNBCW_20231219_030000_The_Last_Word_With_Lawrence_ODonnell/start/360,'ï¬ GOP DOWNPLAYS TRUMP'S DANGEROUS IMMIGRATION RHETORIC,GOP DOWNPLAYS TRUMPS DANGEROUS IMMIGRATION RHETORIC,GOP DOWNPLAYS TRUMPS DANGEROUS IMMIGRATION RHETORIC
12570,2023-12-19 03:16:14,MSNBCW,18,MSNBCW_20231219_030000_The_Last_Word_With_Lawrence_ODonnell/start/960,. TRUMP RATCHETS UP ANTI-IMMIGRANT RHETORIC AT NH RALLY,TRUMP RATCHETS UP ANTIIMMIGRANT RHETORIC AT NH RALLY,TRUMP RATCHETS UP ANTIIMMIGRANT RHETORIC AT NH RALLY
12571,2023-12-19 03:17:20,MSNBCW,41,MSNBCW_20231219_030000_The_Last_Word_With_Lawrence_ODonnell/start/1020,. TRUMP IMMIGRATION REMARKS WIDELY CONDEMNED OUTSIDE GOP,TRUMP IMMIGRATION REMARKS WIDELY CONDEMNED OUTSIDE GOP,TRUMP IMMIGRATION REMARKS WIDELY CONDEMNED OUTSIDE GOP
12572,2023-12-19 03:31:09,CNNW,28,CNNW_20231219_030000_CNN_NewsNight_With_Abby_Phillip/start/1860,TX GOV SIGNS HARDLINE LAW ALLOWING POLICE TO ARREST MIGRANTS,TX GOV SIGNS HARDLINE LAW ALLOWING POLICE TO ARREST MIGRANTS,TX GOV SIGNS HARDLINE LAW ALLOWING POLICE TO ARREST MIGRANTS
12573,2023-12-19 03:31:37,CNNW,25,CNNW_20231219_030000_CNN_NewsNight_With_Abby_Phillip/start/1860,VIGILANTES ON THE RISE AS BORDER EXTREMISM GOES MAINSTREAM,VIGILANTES ON THE RISE AS BORDER EXTREMISM GOES MAINSTREAM,VIGILANTES ON THE RISE AS BORDER EXTREMISM GOES MAINSTREAM
12574,2023-12-19 03:34:00,CNNW,15,CNNW_20231219_030000_CNN_NewsNight_With_Abby_Phillip/start/2040,ARMED MILITIAS PATROL BORDER AMID VIGILANTE JUSTICE FEARS,ARMED MILITIAS PATROL BORDER AMID VIGILANTE JUSTICE FEARS,ARMED MILITIAS PATROL BORDER AMID VIGILANTE JUSTICE FEARS
12579,2023-12-19 04:01:34,MSNBCW,4,MSNBCW_20231219_040000_The_11th_Hour_With_Stephanie_Ruhle/start/60,. TRUMP'S REMARKS ABOUT IMMIGRANTS RAISE ALARMS,TRUMPS REMARKS ABOUT IMMIGRANTS RAISE ALARMS,Trump's remarks about immigrants raise alarms
12580,2023-12-19 04:02:08,CNNW,3,CNNW_20231219_040000_Laura_Coates_Live/start/120,TRUMP'S ANTL-IMMIGRANT RHETORIC DRAWS COMPARISONS TO NAZ! GERMANY,TRUMPS ANTLIMMIGRANT RHETORIC DRAWS COMPARISONS TO NAZ GERMANY,Trump's anti-immigrant rhetoric draws comparisons to Nazi Germany
12581,2023-12-19 04:05:51,MSNBCW,2,MSNBCW_20231219_040000_The_11th_Hour_With_Stephanie_Ruhle/start/300,' SOME GOP DOWNPLAY TRUMP'S IMMIGRATION RHETORIC,SOME GOP DOWNPLAY TRUMPS IMMIGRATION RHETORIC,Some GOP downplay Trump's immigration rhetoric
12582,2023-12-19 04:10:00,CNNW,45,CNNW_20231219_040000_Laura_Coates_Live/start/600,SEN. GRAHAM BLOWS OFF TRUMP'S ANTI-IMMIGRANT REMARK. . Mark Esper | Former Defense Secretary under Trump,SEN GRAHAM BLOWS OFF TRUMPS ANTIIMMIGRANT REMARK Mark Esper Former Defense Secretary under Trump,Sen. Graham blows off Trump's anti-immigrant remark
12583,2023-12-19 04:21:30,CNNW,31,CNNW_20231219_040000_Laura_Coates_Live/start/1260,NEW TX LAW MAKES ILLEGAL IMMIGRATION A STATE CRIME,NEW TX LAW MAKES ILLEGAL IMMIGRATION A STATE CRIME,New TX law makes illegal immigration a state crime
12584,2023-12-19 04:40:39,MSNBCW,2,MSNBCW_20231219_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2400,. HOW IMMIGRATION WILL PLAY INTO 2024 RACE,HOW IMMIGRATION WILL PLAY INTO 2024 RACE,How immigration will play into 2024 race
12586,2023-12-19 05:47:14,CNNW,2,CNNW_20231219_050000_Anderson_Cooper_360/start/2820,Yeison Virguez | Asylum Seeker,Yeison Virguez Asylum Seeker,"Yeison Virguez, asylum seeker"
12589,2023-12-19 09:07:00,CNNW,37,CNNW_20231219_090000_CNN_Newsroom_Live/start/420,TEXAS GOVERNOR ABBOTT SIGNS BORDER BILL THAT. MAKES ENTERING TEXAS ILLEGALLY A STATE CRIME,TEXAS GOVERNOR ABBOTT SIGNS BORDER BILL THAT MAKES ENTERING TEXAS ILLEGALLY A STATE CRIME,Texas Governor Abbott signs border bill that makes entering Texas illegally a state crime
12598,2023-12-19 09:20:59,CNNW,3,CNNW_20231219_090000_CNN_Newsroom_Live/start/1200,WHITE HOUSE: UKRAINE AID WILL RUN OUT BY END OF YEAR. . Funding package is stalled in Congress over U.S. immigration reform,WHITE HOUSE UKRAINE AID WILL RUN OUT BY END OF YEAR Funding package is stalled in Congress over US immigration reform,Funding package is stalled in Congress over US immigration reform
12599,2023-12-19 09:32:20,CNNW,4,CNNW_20231219_090000_CNN_Newsroom_Live/start/1920,"TRUMP: MIGRANTS ""POISONING THE BLOOD OF OUR COUNTRY"". . Donald Trump | U.S. Republican Presidential Candidate",TRUMP MIGRANTS POISONING THE BLOOD OF OUR COUNTRY Donald Trump US Republican Presidential Candidate,Donald Trump US Republican Presidential Candidate
12600,2023-12-19 09:33:24,CNNW,16,CNNW_20231219_090000_CNN_Newsroom_Live/start/1980,TRUMP RAMPS UP RHETORIC AGAINST UNDOCUMENTED IMMIGRANTS,TRUMP RAMPS UP RHETORIC AGAINST UNDOCUMENTED IMMIGRANTS,TRUMP RAMPS UP RHETORIC AGAINST UNDOCUMENTED IMMIGRANTS
12601,2023-12-19 09:34:12,CNNW,5,CNNW_20231219_090000_CNN_Newsroom_Live/start/2040,DESANTIS: TRUMP DISTRACTING FROM REAL IMMIGRATION ISSUES,DESANTIS TRUMP DISTRACTING FROM REAL IMMIGRATION ISSUES,DESANTIS TRUMP DISTRACTING FROM REAL IMMIGRATION ISSUES
12606,2023-12-19 10:13:25,FOXNEWSW,2,FOXNEWSW_20231219_100000_FOX__Friends_First/start/780,NEW TX LAW LETS POLICE ARREST ILLEGAL MIGRANTS,NEW TX LAW LETS POLICE ARREST ILLEGAL MIGRANTS,NEW TX LAW LETS POLICE ARREST ILLEGAL MIGRANTS
12608,2023-12-19 10:14:44,FOXNEWSW,3,FOXNEWSW_20231219_100000_FOX__Friends_First/start/840,DEPORTATIONS PLUMMET UNDER BIDEN ADMIN,DEPORTATIONS PLUMMET UNDER BIDEN ADMIN,DEPORTATIONS PLUMMET UNDER BIDEN ADMIN
12610,2023-12-19 10:23:26,CNNW,11,CNNW_20231219_100000_Early_Start_With_Kasie_Hunt/start/1380,NEW LAW TO MAKE ENTERING TEXAS ILLEGALLY A STATE CRIME,NEW LAW TO MAKE ENTERING TEXAS ILLEGALLY A STATE CRIME,NEW LAW TO MAKE ENTERING TEXAS ILLEGALLY A STATE CRIME
12612,2023-12-19 10:33:48,MSNBCW,3,MSNBCW_20231219_100000_Way_Too_Early_With_Jonathan_Lemire/start/1980,. HISPANIC LAWMAKERS FRUSTRATED WITH BIDEN'S BORDER TALKS,HISPANIC LAWMAKERS FRUSTRATED WITH BIDENS BORDER TALKS,HISPANIC LAWMAKERS FRUSTRATED WITH BIDENS BORDER TALKS
12614,2023-12-19 11:07:34,BBCNEWS,2,,British journalist living in Iceland. [0 NEWS,British journalist living in Iceland 0 NEWS,DEMS SEEK TO RESTRAIN NEW IMMIGRATION POWERS FEARING ABUSE BY TRUMP
12616,2023-12-19 11:09:24,FOXNEWSW,2,FOXNEWSW_20231219_110000_FOX_and_Friends/start/540,"MON: 4K+ MIGRANTS IN CUSTODY IN EAGLE PASS, TX",MON 4K MIGRANTS IN CUSTODY IN EAGLE PASS TX,4 TX GOV SIGNS BILL CRIMINALIZING BORDER CROSSINGS
12617,2023-12-19 11:10:28,CNNW,20,CNNW_20231219_110000_CNN_This_Morning/start/600,NEW TX IMMIGRATION LAW SETS UP SHOWDOWN WITH FEDERAL GOVT,NEW TX IMMIGRATION LAW SETS UP SHOWDOWN WITH FEDERAL GOVT,MON 4K MIGRANTS IN CUSTODY IN EAGLE PASS TX
12618,2023-12-19 11:10:48,CNNW,2,CNNW_20231219_110000_CNN_This_Morning/start/600,NEW TX IMMIGRATION LAW SETS UP SHOWDOWN WITH FEDERAL GOVT. . John Avion @W Senior Political Analyst & Anchor,NEW TX IMMIGRATION LAW SETS UP SHOWDOWN WITH FEDERAL GOVT John Avion W Senior Political Analyst Anchor,NEW TX IMMIGRATION LAW SETS UP SHOWDOWN WITH FEDERAL GOVT
12633,2023-12-19 12:06:23,CNNW,30,CNNW_20231219_120000_CNN_This_Morning/start/360,TX GOV SIGNS CONTROVERSIAL LAW ALLOWING ARRESTS OF MIGRANTS,TX GOV SIGNS CONTROVERSIAL LAW ALLOWING ARRESTS OF MIGRANTS,THOUSANDS OF KIDS WORKING ILLEGALLY
12634,2023-12-19 12:08:29,CNNW,3,CNNW_20231219_120000_CNN_This_Morning/start/480,TX GOV. SIGNS CONTROVERSIAL LAW ALLOWING ARRESTS OF MIGRANTS. . Armando Walle | (D) Texas State Representative,TX GOV SIGNS CONTROVERSIAL LAW ALLOWING ARRESTS OF MIGRANTS Armando Walle D Texas State Representative,TX GOV SIGNS CONTROVERSIAL LAW ALLOWING ARRESTS OF MIGRANTS
12637,2023-12-19 12:12:18,CNNW,7,CNNW_20231219_120000_CNN_This_Morning/start/720,"NEW TX IMMIGRATION LAW SETS UP LEGAL BATTLE WITH BIDEN ADMINISTRATION. Elie Honig | Former Asst. U.S. Attorney, Southern District of NY",NEW TX IMMIGRATION LAW SETS UP LEGAL BATTLE WITH BIDEN ADMINISTRATION Elie Honig Former Asst US Attorney Southern District of NY,NEW TX IMMIGRATION LAW SETS UP LEGAL BATTLE WITH BIDEN ADMINISTRATION
12644,2023-12-19 13:08:27,CNNW,11,CNNW_20231219_130000_CNN_This_Morning/start/480,"DESANTIS: TRUMP MADE ""TACTICAL MISTAKE"" WHEN HE SAID. IMMIGRANTS ARE ""POISONING THE BLOOD OF OUR COUNTRY""",DESANTIS TRUMP MADE TACTICAL MISTAKE WHEN HE SAID IMMIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY,DESANTIS TRUMP MADE TACTICAL MISTAKE WHEN HE SAID IMMIGRANTS ARE POISONING THE BLOOD OF OUR COUNTRY
12647,2023-12-19 13:29:05,CNNW,12,CNNW_20231219_130000_CNN_This_Morning/start/1740,TXTO ARREST MIGRANTS CROSSING BORDER ILLEGALLY,TXTO ARREST MIGRANTS CROSSING BORDER ILLEGALLY,TXTO ARREST MIGRANTS CROSSING BORDER ILLEGALLY
12648,2023-12-19 13:32:38,CNNW,20,CNNW_20231219_130000_CNN_This_Morning/start/1920,TRUMP HEADS TO IOWA AFTER EXTREME ANTI-IMMIGRANT REMARKS,TRUMP HEADS TO IOWA AFTER EXTREME ANTIIMMIGRANT REMARKS,TRUMP HEADS TO IOWA AFTER EXTREME ANTIIMMIGRANT REMARKS
12649,2023-12-19 13:33:16,CNNW,48,CNNW_20231219_130000_CNN_This_Morning/start/1980,ARE BORDER SECURITY & IMMIGRATION TOP CONCERNS FOR VOTERS?,ARE BORDER SECURITY IMMIGRATION TOP CONCERNS FOR VOTERS,ARE BORDER SECURITY IMMIGRATION TOP CONCERNS FOR VOTERS
12650,2023-12-19 13:36:53,CNNW,9,CNNW_20231219_130000_CNN_This_Morning/start/2160,"GOV, ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME",GOV ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME,GOV ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME
12652,2023-12-19 13:43:54,FOXNEWSW,7,FOXNEWSW_20231219_130000_FOX_and_Friends/start/2580,"AN. CROWDS OF MIGRANTS SEEN NEAR EAGLE PASS,TX",AN CROWDS OF MIGRANTS SEEN NEAR EAGLE PASSTX,"CROWDS OF MIGRANTS SEEN NEAR EAGLE PASS, TX"
12653,2023-12-19 13:44:48,FOXNEWSW,2,FOXNEWSW_20231219_130000_FOX_and_Friends/start/2640,AN. CBP SOURCES: 5K+ MIGRANTS IN CUSTODY IN EAGLE PASS,AN CBP SOURCES 5K MIGRANTS IN CUSTODY IN EAGLE PASS,CBP SOURCES 5K MIGRANTS IN CUSTODY IN EAGLE PASS
12654,2023-12-19 14:04:00,FOXNEWSW,3,FOXNEWSW_20231219_140000_Americas_Newsroom/start/240,TX AUTHORIZES POLICE TO ARREST ILLEGAL IMMIGRANTS,TX AUTHORIZES POLICE TO ARREST ILLEGAL IMMIGRANTS,TX AUTHORIZES POLICE TO ARREST ILLEGAL IMMIGRANTS
12661,2023-12-19 14:25:19,FOXNEWSW,2,FOXNEWSW_20231219_140000_Americas_Newsroom/start/1500,/1. BORDER DEAL IN LIMBO AS MIGRANT CRISIS WORSENS,1 BORDER DEAL IN LIMBO AS MIGRANT CRISIS WORSENS,BORDER DEAL IN LIMBO AS MIGRANT CRISIS WORSENS
12663,2023-12-19 14:41:07,CNNW,50,CNNW_20231219_140000_CNN_News_Central/start/2460,"GOV. ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME. . Goes into effect in March, allows local & state police to arrest undocumented migrants",GOV ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME Goes into effect in March allows local state police to arrest undocumented migrants,GOV ABBOTT SIGNS BILL TO MAKE ENTERING TX ILLEGALLY A STATE CRIME GOES INTO EFFECT IN MARCH ALLOWS LOCAL STATE POLICE TO ARREST UNDOCUMENTED MIGRANTS
12666,2023-12-19 14:43:04,CNNW,9,CNNW_20231219_140000_CNN_News_Central/start/2580,NEW TX LAW ALLOWS LOCAL & STATE POLICE TO ARREST UNDOCUMENTED MIGRANTS. . Ramona Casas | ARISE Adelante,NEW TX LAW ALLOWS LOCAL STATE POLICE TO ARREST UNDOCUMENTED MIGRANTS Ramona Casas ARISE Adelante,NEW TX LAW ALLOWS LOCAL STATE POLICE TO ARREST UNDOCUMENTED MIGRANTS
12678,2023-12-19 15:26:17,FOXNEWSW,2,FOXNEWSW_20231219_150000_Americas_Newsroom/start/1560,| ERUPTS IN ICELANC. .  ARIZONA RANCHER SOUNDS ALARM ON CARTEL THREATS,ERUPTS IN ICELANC ARIZONA RANCHER SOUNDS ALARM ON CARTEL THREATS,ERUPTS IN ICELAND ARIZONA RANCHER SOUNDS ALARM ON CARTEL THREATS
12679,2023-12-19 15:26:31,FOXNEWSW,2,FOXNEWSW_20231219_150000_Americas_Newsroom/start/1560,ERUPTS IN ICELAND. . Â» JIM CHILTON | FIFTH-GENERATION ARIZONA RANCHER,ERUPTS IN ICELAND JIM CHILTON FIFTHGENERATION ARIZONA RANCHER,ERUPTS IN ICELAND JIM CHILTON FIFTHGENERATION ARIZONA RANCHER
12680,2023-12-19 15:27:57,MSNBCW,5,MSNBCW_20231219_150000_Ana_Cabrera_Reports/start/1620,. TX GOV. SIGNS BILL TO ALLOW STATE TO ARREST MIGRANTS,TX GOV SIGNS BILL TO ALLOW STATE TO ARREST MIGRANTS,TX GOV SIGNS BILL TO ALLOW STATE TO ARREST MIGRANTS
12681,2023-12-19 15:29:05,MSNBCW,4,MSNBCW_20231219_150000_Ana_Cabrera_Reports/start/1740,' GOV. ABBOTT SIGNS LAW TO LET TX ARREST MIGRANTS,GOV ABBOTT SIGNS LAW TO LET TX ARREST MIGRANTS,GOV ABBOTT SIGNS LAW TO LET TX ARREST MIGRANTS
12684,2023-12-19 16:27:00,FOXNEWSW,3,FOXNEWSW_20231219_160000_The_Faulkner_Focus/start/1620,; EAGLE PASS STRUGGLING TO PROCESS MIGRANT SURGE. | ' ],EAGLE PASS STRUGGLING TO PROCESS MIGRANT SURGE,EAGLE PASS STRUGGLING TO PROCESS MIGRANT SURGE
12692,2023-12-19 17:34:38,FOXNEWSW,2,FOXNEWSW_20231219_170000_Outnumbered/start/2040,| ERUPTS IN ICEL. . NYP BDEN FAMLY THINKS LAWS DON' APPLYTO THEN -,ERUPTS IN ICEL NYP BDEN FAMLY THINKS LAWS DON APPLYTO THEN,BIDEN FAMILY THINKS LAWS DON'T APPLY TO THEM
12693,2023-12-19 17:38:49,MSNBCW,13,MSNBCW_20231219_170000_Andrea_Mitchell_Reports/start/2280,. TX GOV. ABBOTT SIGNS BILL ALLOWING POLICE TO. ARREST MIGRANTS WHO ENTERED ILLEGALLY,TX GOV ABBOTT SIGNS BILL ALLOWING POLICE TO ARREST MIGRANTS WHO ENTERED ILLEGALLY,TX GOV ABBOTT SIGNS BILL ALLOWING POLICE TO ARREST MIGRANTS WHO ENTERED ILLEGALLY
12694,2023-12-19 17:42:00,FOXNEWSW,2,FOXNEWSW_20231219_170000_Outnumbered/start/2520,24 __|ERUPTS IN ICELANC. . ABBOTTIGNS LAW ALLOWING ARRESTOF MIGRANTS [,24 ERUPTS IN ICELANC ABBOTTIGNS LAW ALLOWING ARRESTOF MIGRANTS,ABBEY SIGNS LAW ALLOWING ARREST OF MIGRANTS
12695,2023-12-19 17:42:07,MSNBCW,3,MSNBCW_20231219_170000_Andrea_Mitchell_Reports/start/2520,A. . LEE GELERNT. . ACLU DEPUTY DIRECTOR OF. IMMIGRANTS' RIGHTS PROJECT,A LEE GELERNT ACLU DEPUTY DIRECTOR OF IMMIGRANTS RIGHTS PROJECT,A LEE GELERNT ACLU DEPUTY DIRECTOR OF IMMIGRANTS RIGHTS PROJECT
12696,2023-12-19 17:42:15,FOXNEWSW,2,FOXNEWSW_20231219_170000_Outnumbered/start/2520,ERUPTS IN ICELAND. . > ART DEL CUETO | NATIONAL BORDER PATROL COUNCIL VP,ERUPTS IN ICELAND ART DEL CUETO NATIONAL BORDER PATROL COUNCIL VP,ERUPTS IN ICELAND ART DEL CUETO NATIONAL BORDER PATROL COUNCIL VP
12701,2023-12-19 18:15:00,FOXNEWSW,2,FOXNEWSW_20231219_180000_America_Reports/start/900,5-YR-OLD DIES AFTER MEDICAL EMERGENCY. . IN CHICAGO TEMPORARY MIGRANT SHELTER,5YROLD DIES AFTER MEDICAL EMERGENCY IN CHICAGO TEMPORARY MIGRANT SHELTER,5YROLD DIES AFTER MEDICAL EMERGENCY IN CHICAGO TEMPORARY MIGRANT SHELTER
12707,2023-12-19 18:45:48,MSNBCW,3,MSNBCW_20231219_180000_Chris_Jansing_Reports/start/2700,"! | NOW: SENATORS, DHS SECRETARY WORKING. ON BORDER AND FOREIGN AID DEAL",NOW SENATORS DHS SECRETARY WORKING ON BORDER AND FOREIGN AID DEAL,NOW SENATORS DHS SECRETARY WORKING ON BORDER AND FOREIGN AID DEAL
12710,2023-12-19 18:52:25,FOXNEWSW,3,FOXNEWSW_20231219_180000_America_Reports/start/3120,BORDER PATROL OVERWHELMED PROCESSING MIGRANTS,BORDER PATROL OVERWHELMED PROCESSING MIGRANTS,BORDER PATROL OVERWHELMED PROCESSING MIGRANTS
12711,2023-12-19 18:55:00,FOXNEWSW,2,FOXNEWSW_20231219_180000_America_Reports/start/3300,ARIZONA BORDER CROSSING CLOSED AMID MIGRANT SURGE,ARIZONA BORDER CROSSING CLOSED AMID MIGRANT SURGE,ARIZONA BORDER CROSSING CLOSED AMID MIGRANT SURGE
12712,2023-12-19 18:56:04,FOXNEWSW,11,FOXNEWSW_20231219_180000_America_Reports/start/3360,NOW: ILLEGALS OVERWHELM U.S.-MEXICO BORDER,NOW ILLEGALS OVERWHELM USMEXICO BORDER,ILLEGALS OVERWHELM US-MEXICO BORDER
